SN,mjd obs,flux (mJy),mjd exp date,dt (days),dt (years),redshift,Luminosity,classification,status,type
GRB90,,,,,66.40088145465792,,5.30886387911408e+26,grb90,real,
GRB90,,,,,68.57627031276176,,5.071469431424909e+26,grb90,real,
GRB90,,,,,70.82292297581155,,4.8446909540031926e+26,grb90,real,
GRB90,,,,,73.14318483485611,,4.6280527030568825e+26,grb90,real,
GRB90,,,,,75.53945282800036,,4.421102533350171e+26,grb90,real,
GRB90,,,,,78.01422698746119,,4.223406348937158e+26,grb90,real,
GRB90,,,,,80.57008466603952,,4.034549975809676e+26,grb90,real,
GRB90,,,,,83.20968053712032,,3.854138312702973e+26,grb90,real,
GRB90,,,,,85.93574659467261,,3.681794479100301e+26,grb90,real,
GRB90,,,,,88.75111792677741,,3.51715752201302e+26,grb90,real,
GRB90,,,,,91.65873271562776,,3.359882132702098e+26,grb90,real,
GRB90,,,,,94.66160646400084,,3.2096395043336826e+26,grb90,real,
GRB90,,,,,97.7628577687857,,3.0661152640034133e+26,grb90,real,
GRB90,,,,,100.96570832098352,,2.929009035108821e+26,grb90,real,
GRB90,,,,,104.27348290570754,,2.798033954966758e+26,grb90,real,
GRB90,,,,,107.68963517571105,,2.672915255354547e+26,grb90,real,
GRB90,,,,,111.21769610433124,,2.553391754158872e+26,grb90,real,
GRB90,,,,,114.86132553254556,,2.4392134008225735e+26,grb90,real,
GRB90,,,,,118.62436371602728,,2.330139600831802e+26,grb90,real,
GRB90,,,,,122.51065091044988,,2.2259441094399295e+26,grb90,real,
GRB90,,,,,126.52428510676684,,2.1264072177753037e+26,grb90,real,
GRB90,,,,,130.66939006945967,,2.0313217726345695e+26,grb90,real,
GRB90,,,,,134.9502957512339,,1.9404881826213693e+26,grb90,real,
GRB90,,,,,139.37146097243522,,1.853716139322474e+26,grb90,real,
GRB90,,,,,143.93747342104922,,1.77082418583896e+26,grb90,real,
GRB90,,,,,148.65307542622975,,1.6916388765727597e+26,grb90,real,
GRB90,,,,,153.52313818477043,,1.6159949054362736e+26,grb90,real,
GRB90,,,,,158.55279062874524,,1.54373290263166e+26,grb90,real,
GRB90,,,,,163.74718746375598,,1.474702663601433e+26,grb90,real,
GRB90,,,,,169.1117926777407,,1.4087588192664198e+26,grb90,real,
GRB90,,,,,174.65212180569335,,1.3457640797378805e+26,grb90,real,
GRB90,,,,,180.3739738914161,,1.2855860983002662e+26,grb90,real,
GRB90,,,,,186.28327684635113,,1.2280991191945718e+26,grb90,real,
GRB90,,,,,192.38619054369255,,1.1731826407775278e+26,grb90,real,
GRB90,,,,,198.68902949780284,,1.1207219646357756e+26,grb90,real,
GRB90,,,,,205.19836595832425,,1.0706070914256528e+26,grb90,real,
GRB90,,,,,211.92092681606724,,1.0227333955376337e+26,grb90,real,
GRB90,,,,,218.86377401770645,,9.770001434770098e+25,grb90,real,
GRB90,,,,,226.0340468305004,,9.333121213260302e+25,grb90,real,
GRB90,,,,,233.43924535109988,,8.915775774555018e+25,grb90,real,
GRB90,,,,,241.0870500908517,,8.517092537853617e+25,grb90,real,
GRB90,,,,,248.9853992963827,,8.136237461117316e+25,grb90,real,
GRB90,,,,,257.1425147231279,,7.772412688119088e+25,grb90,real,
GRB90,,,,,265.5668243147463,,7.424858683988426e+25,grb90,real,
GRB90,,,,,274.2671941648733,,7.0928434840929605e+25,grb90,real,
GRB90,,,,,283.252619234784,,6.775674299008705e+25,grb90,real,
GRB90,,,,,292.53237799456184,,6.4726892510583046e+25,grb90,real,
GRB90,,,,,302.11600664957024,,6.183256965684958e+25,grb90,real,
GRB90,,,,,312.01381461101306,,5.9067612478962025e+25,grb90,real,
GRB90,,,,,322.23585355481384,,5.642630469060239e+25,grb90,real,
GRB90,,,,,332.7926906274565,,5.390312837987929e+25,grb90,real,
GRB90,,,,,343.6954084459852,,5.149277368964997e+25,grb90,real,
GRB90,,,,,354.9553473627237,,4.919019473509313e+25,grb90,real,
GRB90,,,,,366.5843632005567,,4.699054537913705e+25,grb90,real,
GRB90,,,,,378.5940540470883,,4.48893110523991e+25,grb90,real,
GRB90,,,,,390.9973066663231,,4.2882018375499726e+25,grb90,real,
GRB90,,,,,403.80700782226575,,4.0964470219626894e+25,grb90,real,
GRB90,,,,,417.0363020142012,,3.913267852233415e+25,grb90,real,
GRB90,,,,,430.6991069472545,,3.738278597711148e+25,grb90,real,
GRB90,,,,,444.8093403265506,,3.5711164623651828e+25,grb90,real,
GRB90,,,,,459.381950798335,,3.4114280627882366e+25,grb90,real,
GRB90,,,,,474.43188700885327,,3.258881316097633e+25,grb90,real,
GRB90,,,,,489.9748708101909,,3.1131559762252263e+25,grb90,real,
GRB90,,,,,506.0271395249939,,2.973946300029123e+25,grb90,real,
GRB90,,,,,522.6054459464684,,2.8409605029344085e+25,grb90,real,
GRB90,,,,,539.7265428678205,,2.7139238715098498e+25,grb90,real,
GRB90,,,,,557.4089872292169,,2.592564899968319e+25,grb90,real,
GRB90,,,,,575.6703050297042,,2.4766354208388104e+25,grb90,real,
GRB90,,,,,594.530084150569,,2.365888725200305e+25,grb90,real,
GRB90,,,,,614.0076547378188,,2.260094671448794e+25,grb90,real,
GRB90,,,,,634.1236356138611,,2.159029898545099e+25,grb90,real,
GRB90,,,,,654.898387865823,,2.0624856237493275e+25,grb90,real,
GRB90,,,,,676.3538189925129,,1.970258183302793e+25,grb90,real,
GRB90,,,,,698.5120942280184,,1.8821551019117571e+25,grb90,real,
GRB90,,,,,721.3961520122682,,1.7979922238974936e+25,grb90,real,
GRB90,,,,,745.0302194615911,,1.7175918054219415e+25,grb90,real,
GRB90,,,,,769.4385236923157,,1.6407867927697977e+25,grb90,real,
GRB90,,,,,794.6463227618913,,1.567416687181006e+25,grb90,real,
GRB90,,,,,820.6801634041675,,1.497326907960853e+25,grb90,real,
GRB90,,,,,847.5665923529942,,1.4303720834500345e+25,grb90,real,
GRB90,,,,,875.3342182244616,,1.3664104148417106e+25,grb90,real,
GRB90,,,,,904.0113918993802,,1.3053092430115323e+25,grb90,real,
GRB90,,,,,933.6280106702408,,1.246940417605743e+25,grb90,real,
GRB90,,,,,964.2150027706545,,1.1911814764493607e+25,grb90,real,
GRB90,,,,,995.8040696400728,,1.1379158840821172e+25,grb90,real,
GRB90,,,,,1028.427943659068,,1.0870322922078364e+25,grb90,real,
GRB90,,,,,1062.120645884612,,1.038423998732852e+25,grb90,real,
GRB90,,,,,1096.917228314798,,9.919892199385402e+24,grb90,real,
GRB90,,,,,1132.8537738888388,,9.47630872600296e+24,grb90,real,
GRB90,,,,,1169.9676542223483,,9.052560745688056e+24,grb90,real,
GRB90,,,,,1208.2975296073405,,8.647760383083717e+24,grb90,real,
GRB90,,,,,1247.8830912769497,,8.261061882394574e+24,grb90,real,
GRB90,,,,,1288.7653191407103,,7.891657082968307e+24,grb90,real,
GRB90,,,,,1330.9872549903996,,7.538767880139212e+24,grb90,real,
GRB90,,,,,1374.5921983530716,,7.201660577802354e+24,grb90,real,
GRB90,,,,,1419.6257683733038,,6.879627054199463e+24,grb90,real,
GRB90,,,,,1466.134615136793,,6.571994312112929e+24,grb90,real,
GRB90,,,,,1514.167450611477,,6.27811608081672e+24,grb90,real,
GRB90,,,,,1563.7735022358538,,5.997381381074278e+24,grb90,real,
GRB90,,,,,1615.005090271782,,5.729198215886244e+24,grb90,real,
GRB90,,,,,1667.914792716401,,5.473008763126911e+24,grb90,real,
GRB90,,,,,1722.5580226549314,,5.228274610944585e+24,grb90,real,
GRB90,,,,,1778.991481848993,,4.994483968678244e+24,grb90,real,
GRB90,,,,,1837.2736762071677,,4.7711480368452616e+24,grb90,real,
GRB90,,,,,1897.4654312555576,,4.5577983774762105e+24,grb90,real,
GRB90,,,,,1959.6291189319452,,4.353989111578312e+24,grb90,real,
GRB90,,,,,2023.829173056354,,4.159294102059187e+24,grb90,real,
GRB90,,,,,2090.1328625368888,,3.9733042043567137e+24,grb90,real,
GRB90,,,,,2158.6084872227734,,3.7956318430588966e+24,grb90,real,
GRB90,,,,,2229.3274397865957,,3.625904436440401e+24,grb90,real,
GRB90,,,,,2302.3634325184603,,3.4637662391703353e+24,grb90,real,
GRB90,,,,,2377.7919818554365,,3.3088787254979124e+24,grb90,real,
GRB90,,,,,2455.6919547932316,,3.1609167246829955e+24,grb90,real,
GRB90,,,,,2536.1437647392363,,3.0195715649866005e+24,grb90,real,
